listing_id,seller_id,listed_date,category,price
L0006383,S000810,2025-01-22,Beauty,40.26
L0006384,S000810,2025-01-17,Beauty,192.91
L0006385,S000810,2025-01-21,Beauty,29.08
L0006386,S000810,2025-01-26,Beauty,12.45
L0006387,S000811,2025-12-08,Fashion,27.55
L0006388,S000811,2025-11-17,Fashion,112.93
L0006389,S000811,2025-12-08,Fashion,62.14
L0006390,S000811,2025-11-21,Fashion,55.99
L0006391,S000812,2025-09-18,Beauty,47.73
L0006392,S000812,2025-09-18,Beauty,127.79
L0006393,S000812,2025-09-25,Beauty,35.36
L0006394,S000812,2025-09-22,Beauty,150.64
L0006395,S000812,2025-09-09,Beauty,76.46
L0006396,S000812,2025-10-03,Beauty,38.93
L0006397,S000812,2025-10-03,Beauty,49.63
L0006398,S000812,2025-09-26,Beauty,44.09
L0006399,S000812,2025-09-20,Beauty,25.35
L0006400,S000812,2025-09-11,Beauty,116.46
L0006401,S000812,2025-09-09,Beauty,47.84
L0006402,S000812,2025-09-18,Beauty,23.67
L0006403,S000812,2025-09-09,Beauty,63.99
L0006404,S000813,2025-05-08,Books,78.28
L0006405,S000813,2025-05-10,Books,113.88
L0006406,S000813,2025-04-28,Books,15.53
L0006407,S000813,2025-04-26,Books,104.37
L0006408,S000813,2025-05-01,Books,86.88
L0006409,S000813,2025-04-16,Books,31.26
L0006410,S000813,2025-04-27,Books,43.76
L0006411,S000813,2025-05-10,Books,171.33
L0006412,S000813,2025-04-26,Books,52.05
L0006413,S000813,2025-04-27,Books,47.84
L0006414,S000813,2025-05-07,Books,7.88
L0006415,S000814,2025-10-14,Automotive Parts,19.26
L0006416,S000814,2025-10-22,Automotive Parts,26.4
L0006417,S000814,2025-10-29,Automotive Parts,48.93
L0006418,S000814,2025-11-09,Automotive Parts,28.74
L0006419,S000814,2025-10-13,Automotive Parts,68.92
L0006420,S000814,2025-11-03,Automotive Parts,125.51
L0006421,S000814,2025-10-11,Automotive Parts,77.0
L0006422,S000814,2025-11-05,Automotive Parts,41.29
L0006423,S000814,2025-10-16,Automotive Parts,7.5
L0006424,S000814,2025-11-07,Automotive Parts,10.1
L0006425,S000814,2025-11-04,Automotive Parts,46.1
L0006426,S000815,2025-12-01,Jewelry,106.08
L0006427,S000815,2025-11-19,Jewelry,16.19
L0006428,S000816,2025-01-18,Electronics,26.42
L0006429,S000816,2025-02-08,Electronics,58.35
L0006430,S000816,2025-01-28,Electronics,97.6
L0006431,S000816,2025-02-09,Electronics,39.54
L0006432,S000816,2025-01-18,Electronics,41.55
L0006433,S000816,2025-02-03,Electronics,48.25
L0006434,S000816,2025-01-26,Electronics,120.59
L0006435,S000816,2025-01-16,Electronics,44.3
L0006436,S000816,2025-02-11,Electronics,85.47
L0006437,S000816,2025-01-21,Electronics,182.31
L0006438,S000816,2025-01-22,Electronics,52.82
L0006439,S000816,2025-02-09,Electronics,34.55
L0006440,S000816,2025-01-26,Electronics,8.85
L0006441,S000816,2025-01-28,Electronics,25.26
L0006442,S000817,2025-02-18,Sports,47.77
L0006443,S000817,2025-02-17,Sports,104.24
L0006444,S000817,2025-02-24,Sports,58.05
L0006445,S000817,2025-02-23,Sports,27.26
L0006446,S000817,2025-02-25,Sports,24.67
L0006447,S000817,2025-02-17,Sports,63.07
L0006448,S000817,2025-02-24,Sports,22.95
L0006449,S000817,2025-02-17,Sports,23.17
L0006450,S000817,2025-03-02,Sports,36.15
L0006451,S000817,2025-02-22,Sports,132.66
L0006452,S000817,2025-02-08,Sports,18.42
L0006453,S000817,2025-02-21,Sports,23.68
L0006454,S000817,2025-03-06,Sports,37.44
L0006455,S000818,2025-09-23,Fashion,23.73
L0006456,S000818,2025-09-03,Fashion,51.03
L0006457,S000819,2026-01-05,Beauty,14.55
L0006458,S000819,2026-01-13,Beauty,32.49
L0006459,S000819,2026-01-05,Beauty,18.24
L0006460,S000819,2026-01-02,Beauty,106.21
L0006461,S000819,2026-01-04,Beauty,65.37
L0006462,S000819,2026-01-24,Beauty,47.54
L0006463,S000819,2026-01-28,Beauty,44.52
L0006464,S000819,2026-01-06,Beauty,100.96
L0006465,S000819,2026-01-29,Beauty,15.8
L0006466,S000819,2026-01-05,Beauty,11.54
L0006467,S000820,2025-02-01,Automotive Parts,76.12
L0006468,S000820,2025-02-04,Automotive Parts,12.77
L0006469,S000820,2025-01-31,Automotive Parts,63.58
L0006470,S000820,2025-01-23,Automotive Parts,21.7
L0006471,S000820,2025-01-12,Automotive Parts,28.9
L0006472,S000820,2025-02-04,Automotive Parts,9.82
L0006473,S000820,2025-02-06,Automotive Parts,36.34
L0006474,S000820,2025-01-21,Automotive Parts,36.42
L0006475,S000820,2025-01-24,Automotive Parts,39.17
L0006476,S000820,2025-01-24,Automotive Parts,79.12
L0006477,S000821,2025-09-20,Automotive Parts,29.65
L0006478,S000821,2025-08-31,Automotive Parts,71.2
L0006479,S000821,2025-09-14,Automotive Parts,216.12
L0006480,S000821,2025-09-22,Automotive Parts,12.72
L0006481,S000821,2025-09-20,Automotive Parts,57.46
L0006482,S000821,2025-09-11,Automotive Parts,44.56
L0006483,S000822,2025-03-12,Fashion,99.76
L0006484,S000822,2025-03-10,Fashion,90.76
L0006485,S000822,2025-03-07,Fashion,68.7
L0006486,S000822,2025-03-14,Fashion,20.38
L0006487,S000822,2025-02-23,Fashion,50.38
L0006488,S000822,2025-03-07,Fashion,21.65
L0006489,S000822,2025-02-21,Fashion,47.34
L0006490,S000823,2025-09-16,Fashion,142.18
L0006491,S000823,2025-09-01,Fashion,36.23
L0006492,S000823,2025-09-03,Fashion,92.6
L0006493,S000823,2025-09-09,Fashion,44.73
L0006494,S000823,2025-09-18,Fashion,31.49
L0006495,S000823,2025-09-10,Fashion,55.89
L0006496,S000823,2025-08-29,Fashion,140.83
L0006497,S000823,2025-09-11,Fashion,68.22
L0006498,S000823,2025-09-07,Fashion,49.43
L0006499,S000823,2025-09-20,Fashion,32.82
L0006500,S000823,2025-09-10,Fashion,127.05
L0006501,S000824,2025-08-30,Books,17.94
L0006502,S000824,2025-08-30,Books,60.5
L0006503,S000824,2025-08-23,Books,19.0
L0006504,S000824,2025-08-26,Books,75.24
L0006505,S000824,2025-09-08,Books,63.05
L0006506,S000824,2025-08-29,Books,32.5
L0006507,S000824,2025-08-23,Books,15.4
L0006508,S000824,2025-08-30,Books,39.14
L0006509,S000824,2025-08-31,Books,17.86
L0006510,S000824,2025-08-25,Books,37.38
L0006511,S000824,2025-08-29,Books,41.27
L0006512,S000825,2025-02-10,Toys,40.44
L0006513,S000825,2025-02-08,Toys,58.77
L0006514,S000825,2025-03-03,Toys,63.02
L0006515,S000825,2025-02-06,Toys,94.75
L0006516,S000825,2025-02-21,Toys,64.92
L0006517,S000825,2025-02-03,Toys,95.0
L0006518,S000825,2025-02-07,Toys,18.68
L0006519,S000825,2025-03-01,Toys,37.09
L0006520,S000825,2025-02-23,Toys,75.19
L0006521,S000825,2025-02-21,Toys,40.05
L0006522,S000825,2025-02-25,Toys,27.7
L0006523,S000825,2025-02-20,Toys,43.31
L0006524,S000826,2025-09-21,Toys,44.52
L0006525,S000826,2025-09-17,Toys,93.63
L0006526,S000826,2025-10-05,Toys,59.11
L0006527,S000827,2025-12-07,Jewelry,162.78
L0006528,S000827,2025-11-26,Jewelry,84.99
L0006529,S000827,2025-12-06,Jewelry,16.24
L0006530,S000827,2025-12-23,Jewelry,75.4
L0006531,S000827,2025-12-14,Jewelry,57.26
L0006532,S000827,2025-12-23,Jewelry,27.48
L0006533,S000828,2025-12-07,Automotive Parts,52.58
L0006534,S000828,2025-11-16,Automotive Parts,19.57
L0006535,S000828,2025-12-10,Automotive Parts,41.62
L0006536,S000828,2025-12-03,Automotive Parts,23.25
L0006537,S000828,2025-11-30,Automotive Parts,26.68
L0006538,S000828,2025-12-06,Automotive Parts,144.51
L0006539,S000828,2025-11-20,Automotive Parts,44.96
L0006540,S000828,2025-12-04,Automotive Parts,48.3
L0006541,S000829,2025-02-04,Automotive Parts,48.07
L0006542,S000830,2025-04-24,Grocery,52.64
L0006543,S000830,2025-04-28,Grocery,60.64
L0006544,S000830,2025-04-04,Grocery,37.44
L0006545,S000830,2025-04-13,Grocery,41.81
L0006546,S000830,2025-04-17,Grocery,27.42
L0006547,S000830,2025-04-27,Grocery,38.11
L0006548,S000831,2025-04-03,Automotive Parts,115.37
L0006549,S000831,2025-04-14,Automotive Parts,41.21
L0006550,S000831,2025-03-31,Automotive Parts,19.02
L0006551,S000832,2025-07-09,Grocery,40.75
L0006552,S000832,2025-07-06,Grocery,24.07
L0006553,S000832,2025-06-18,Grocery,13.04
L0006554,S000832,2025-07-13,Grocery,39.59
L0006555,S000832,2025-06-15,Grocery,25.81
L0006556,S000832,2025-06-15,Grocery,30.97
L0006557,S000832,2025-06-16,Grocery,27.25
L0006558,S000832,2025-07-09,Grocery,41.25
L0006559,S000832,2025-06-28,Grocery,122.22
L0006560,S000832,2025-06-21,Grocery,81.13
L0006561,S000832,2025-06-19,Grocery,83.47
L0006562,S000832,2025-06-23,Grocery,58.56
L0006563,S000833,2025-03-17,Jewelry,48.81
L0006564,S000833,2025-03-13,Jewelry,10.77
L0006565,S000833,2025-03-06,Jewelry,45.21
L0006566,S000833,2025-03-21,Jewelry,96.27
L0006567,S000833,2025-02-26,Jewelry,48.06
L0006568,S000833,2025-02-27,Jewelry,40.91
L0006569,S000833,2025-03-15,Jewelry,72.82
L0006570,S000833,2025-02-22,Jewelry,23.85
L0006571,S000833,2025-03-18,Jewelry,8.53
L0006572,S000833,2025-03-08,Jewelry,31.46
L0006573,S000833,2025-03-16,Jewelry,36.52
L0006574,S000833,2025-02-26,Jewelry,39.34
L0006575,S000833,2025-02-26,Jewelry,94.77
L0006576,S000833,2025-03-08,Jewelry,48.29
L0006577,S000834,2025-11-17,Sports,107.62
L0006578,S000834,2025-12-07,Sports,110.68
L0006579,S000834,2025-11-24,Sports,62.57
L0006580,S000835,2025-10-17,Electronics,64.98
L0006581,S000835,2025-10-29,Electronics,51.61
L0006582,S000835,2025-10-28,Electronics,30.0
L0006583,S000835,2025-10-22,Electronics,47.72
L0006584,S000835,2025-10-15,Electronics,42.8
L0006585,S000835,2025-10-23,Electronics,117.71
L0006586,S000835,2025-11-01,Electronics,78.55
L0006587,S000835,2025-10-25,Electronics,34.0
L0006588,S000835,2025-11-06,Electronics,36.63
L0006589,S000836,2025-11-17,Jewelry,54.82
L0006590,S000836,2025-10-26,Jewelry,15.87
L0006591,S000836,2025-11-13,Jewelry,14.97
L0006592,S000836,2025-11-05,Jewelry,16.68
L0006593,S000836,2025-10-27,Jewelry,55.59
L0006594,S000836,2025-11-14,Jewelry,33.47
L0006595,S000836,2025-11-20,Jewelry,25.7
L0006596,S000836,2025-10-31,Jewelry,6.09
L0006597,S000836,2025-11-16,Jewelry,50.91
L0006598,S000836,2025-11-14,Jewelry,11.52
L0006599,S000836,2025-10-28,Jewelry,44.44
L0006600,S000836,2025-11-16,Jewelry,80.37
L0006601,S000836,2025-11-11,Jewelry,49.27
L0006602,S000837,2025-04-07,Automotive Parts,39.6
L0006603,S000837,2025-04-09,Automotive Parts,54.49
L0006604,S000837,2025-03-18,Automotive Parts,113.97
L0006605,S000837,2025-04-01,Automotive Parts,49.31
L0006606,S000837,2025-03-27,Automotive Parts,103.86
L0006607,S000837,2025-04-04,Automotive Parts,44.34
L0006608,S000837,2025-04-12,Automotive Parts,9.19
L0006609,S000837,2025-04-01,Automotive Parts,17.03
L0006610,S000837,2025-03-27,Automotive Parts,17.03
L0006611,S000837,2025-03-31,Automotive Parts,93.95
L0006612,S000837,2025-03-21,Automotive Parts,77.92
L0006613,S000838,2025-01-19,Beauty,51.22
L0006614,S000838,2025-01-13,Beauty,32.5
L0006615,S000838,2025-01-19,Beauty,37.77
L0006616,S000838,2025-01-27,Beauty,47.97
L0006617,S000838,2025-01-14,Beauty,18.16
L0006618,S000838,2025-01-18,Beauty,40.56
L0006619,S000838,2025-01-22,Beauty,26.97
L0006620,S000838,2025-01-09,Beauty,38.98
L0006621,S000838,2025-01-12,Beauty,51.86
L0006622,S000838,2025-01-11,Beauty,17.34
L0006623,S000838,2025-01-18,Beauty,44.67
L0006624,S000838,2025-01-14,Beauty,16.84
L0006625,S000838,2025-01-29,Beauty,69.58
L0006626,S000838,2025-01-11,Beauty,40.29
L0006627,S000839,2025-12-02,Toys,27.03
L0006628,S000839,2025-12-18,Toys,10.19
L0006629,S000840,2025-04-24,Sports,35.27
L0006630,S000840,2025-05-12,Sports,13.88
L0006631,S000840,2025-04-19,Sports,115.25
L0006632,S000840,2025-05-06,Sports,14.92
L0006633,S000840,2025-05-02,Sports,50.08
L0006634,S000840,2025-04-18,Sports,29.04
L0006635,S000840,2025-04-18,Sports,34.17
L0006636,S000840,2025-05-09,Sports,96.86
L0006637,S000840,2025-05-01,Sports,73.91
L0006638,S000841,2025-09-23,Books,61.7
L0006639,S000841,2025-09-18,Books,11.69
L0006640,S000841,2025-09-06,Books,28.86
L0006641,S000841,2025-09-11,Books,129.0
L0006642,S000841,2025-09-06,Books,148.28
L0006643,S000841,2025-09-06,Books,62.17
L0006644,S000841,2025-09-22,Books,109.15
L0006645,S000841,2025-09-02,Books,40.3
L0006646,S000841,2025-09-07,Books,16.84
L0006647,S000841,2025-09-01,Books,33.06
L0006648,S000841,2025-09-14,Books,50.89
L0006649,S000842,2025-12-25,Books,29.57
L0006650,S000842,2025-11-29,Books,48.86
L0006651,S000843,2025-02-11,Beauty,13.88
L0006652,S000843,2025-01-19,Beauty,24.32
L0006653,S000843,2025-01-26,Beauty,32.9
L0006654,S000843,2025-02-11,Beauty,43.29
L0006655,S000843,2025-01-25,Beauty,133.97
L0006656,S000843,2025-01-29,Beauty,37.76
L0006657,S000843,2025-01-15,Beauty,55.62
L0006658,S000843,2025-01-20,Beauty,35.18
L0006659,S000843,2025-01-23,Beauty,29.92
L0006660,S000843,2025-02-03,Beauty,70.23
L0006661,S000843,2025-02-06,Beauty,43.36
L0006662,S000844,2025-01-11,Jewelry,60.47
L0006663,S000844,2025-01-27,Jewelry,55.8
L0006664,S000844,2025-01-04,Jewelry,24.32
L0006665,S000844,2025-01-17,Jewelry,27.16
L0006666,S000844,2025-01-17,Jewelry,19.55
L0006667,S000844,2025-01-17,Jewelry,166.11
L0006668,S000844,2025-01-18,Jewelry,21.82
L0006669,S000844,2025-01-21,Jewelry,78.96
L0006670,S000844,2025-01-02,Jewelry,55.07
L0006671,S000844,2025-01-05,Jewelry,30.17
L0006672,S000844,2025-01-13,Jewelry,47.0
L0006673,S000844,2025-01-03,Jewelry,89.52
L0006674,S000844,2025-01-13,Jewelry,97.26
L0006675,S000844,2025-01-19,Jewelry,30.09
L0006676,S000845,2025-01-28,Jewelry,27.45
L0006677,S000846,2025-03-16,Automotive Parts,20.74
L0006678,S000846,2025-03-07,Automotive Parts,36.97
L0006679,S000846,2025-03-15,Automotive Parts,16.66
L0006680,S000846,2025-03-10,Automotive Parts,29.46
L0006681,S000846,2025-03-19,Automotive Parts,70.74
L0006682,S000846,2025-03-05,Automotive Parts,39.43
L0006683,S000846,2025-03-20,Automotive Parts,16.73
L0006684,S000847,2025-01-29,Sports,34.22
L0006685,S000847,2025-02-13,Sports,102.22
L0006686,S000847,2025-02-10,Sports,45.34
L0006687,S000847,2025-02-17,Sports,87.85
L0006688,S000847,2025-02-15,Sports,17.62
L0006689,S000847,2025-02-08,Sports,76.54
L0006690,S000847,2025-02-04,Sports,68.03
L0006691,S000847,2025-02-06,Sports,26.3
L0006692,S000847,2025-01-28,Sports,121.87
L0006693,S000847,2025-01-22,Sports,19.71
L0006694,S000847,2025-02-02,Sports,45.32
L0006695,S000848,2025-11-13,Electronics,69.97
L0006696,S000848,2025-11-05,Electronics,84.11
L0006697,S000848,2025-11-06,Electronics,37.43
L0006698,S000848,2025-11-13,Electronics,62.17
L0006699,S000848,2025-11-09,Electronics,41.83
L0006700,S000848,2025-11-20,Electronics,41.23
L0006701,S000848,2025-11-15,Electronics,6.62
L0006702,S000848,2025-11-18,Electronics,26.55
L0006703,S000849,2025-08-27,Jewelry,104.65
L0006704,S000849,2025-08-22,Jewelry,81.77
L0006705,S000849,2025-08-11,Jewelry,27.32
L0006706,S000850,2026-01-15,Electronics,29.94
L0006707,S000850,2026-01-02,Electronics,30.87
L0006708,S000850,2026-01-10,Electronics,51.29
L0006709,S000850,2026-01-13,Electronics,33.33
L0006710,S000850,2025-12-31,Electronics,23.81
L0006711,S000850,2025-12-25,Electronics,89.93
L0006712,S000850,2026-01-03,Electronics,143.83
L0006713,S000850,2025-12-24,Electronics,33.21
L0006714,S000850,2026-01-11,Electronics,44.19
L0006715,S000850,2026-01-17,Electronics,48.94
L0006716,S000851,2025-11-11,Fashion,19.01
L0006717,S000851,2025-11-02,Fashion,36.05
L0006718,S000851,2025-11-08,Fashion,54.97
L0006719,S000851,2025-10-27,Fashion,15.98
L0006720,S000851,2025-11-12,Fashion,29.9
L0006721,S000851,2025-10-21,Fashion,19.85
L0006722,S000851,2025-11-09,Fashion,88.0
L0006723,S000851,2025-10-27,Fashion,22.59
L0006724,S000851,2025-11-08,Fashion,32.97
L0006725,S000851,2025-11-11,Fashion,36.91
L0006726,S000852,2025-12-18,Home & Kitchen,122.96
L0006727,S000852,2026-01-12,Home & Kitchen,61.82
L0006728,S000852,2026-01-14,Home & Kitchen,38.67
L0006729,S000852,2026-01-14,Home & Kitchen,28.72
L0006730,S000852,2025-12-26,Home & Kitchen,58.17
L0006731,S000853,2025-04-05,Fashion,35.05
L0006732,S000853,2025-04-18,Fashion,65.07
L0006733,S000854,2025-04-18,Grocery,90.31
L0006734,S000854,2025-04-24,Grocery,152.15
L0006735,S000854,2025-05-07,Grocery,91.94
L0006736,S000854,2025-04-16,Grocery,143.28
L0006737,S000854,2025-04-28,Grocery,36.71
L0006738,S000854,2025-04-20,Grocery,29.6
L0006739,S000855,2025-11-15,Toys,48.19
L0006740,S000855,2025-11-10,Toys,55.34
L0006741,S000855,2025-11-26,Toys,6.85
L0006742,S000855,2025-11-09,Toys,34.42
L0006743,S000855,2025-11-10,Toys,47.21
L0006744,S000855,2025-11-18,Toys,108.94
L0006745,S000855,2025-12-04,Toys,39.14
L0006746,S000855,2025-11-27,Toys,17.1
L0006747,S000855,2025-11-14,Toys,105.42
L0006748,S000855,2025-12-01,Toys,71.93
L0006749,S000855,2025-11-20,Toys,13.87
L0006750,S000855,2025-11-17,Toys,22.73
L0006751,S000855,2025-11-29,Toys,97.1
L0006752,S000856,2025-04-04,Home & Kitchen,50.5
L0006753,S000856,2025-04-10,Home & Kitchen,57.98
L0006754,S000856,2025-04-18,Home & Kitchen,90.42
L0006755,S000857,2025-02-16,Electronics,93.04
L0006756,S000857,2025-01-29,Electronics,6.15
L0006757,S000857,2025-01-22,Electronics,111.27
L0006758,S000857,2025-02-08,Electronics,22.54
L0006759,S000857,2025-02-13,Electronics,102.33
L0006760,S000857,2025-01-29,Electronics,12.25
L0006761,S000857,2025-02-09,Electronics,52.1
L0006762,S000857,2025-02-03,Electronics,77.69
L0006763,S000857,2025-01-27,Electronics,61.53
L0006764,S000857,2025-01-28,Electronics,67.27
L0006765,S000857,2025-02-05,Electronics,78.89
L0006766,S000858,2025-09-18,Home & Kitchen,69.76
L0006767,S000858,2025-09-26,Home & Kitchen,63.82
L0006768,S000859,2025-11-08,Books,56.79
L0006769,S000859,2025-11-02,Books,84.36
L0006770,S000859,2025-11-07,Books,20.78
L0006771,S000859,2025-11-03,Books,73.56
L0006772,S000859,2025-10-24,Books,68.0
L0006773,S000859,2025-11-01,Books,110.63
L0006774,S000859,2025-11-09,Books,37.54
L0006775,S000859,2025-10-22,Books,81.84
L0006776,S000859,2025-10-23,Books,41.19
L0006777,S000860,2026-01-04,Grocery,110.61
L0006778,S000860,2025-12-24,Grocery,124.9
L0006779,S000860,2025-12-20,Grocery,42.69
L0006780,S000860,2025-12-24,Grocery,27.04
L0006781,S000860,2026-01-16,Grocery,22.85
L0006782,S000860,2026-01-18,Grocery,16.03
L0006783,S000860,2025-12-26,Grocery,44.37
L0006784,S000860,2026-01-12,Grocery,53.54
L0006785,S000861,2025-12-25,Home & Kitchen,43.29
L0006786,S000861,2025-12-31,Home & Kitchen,50.7
L0006787,S000861,2025-12-09,Home & Kitchen,23.67
L0006788,S000861,2025-12-16,Home & Kitchen,56.06
L0006789,S000861,2025-12-20,Home & Kitchen,62.57
L0006790,S000861,2025-12-28,Home & Kitchen,23.27
L0006791,S000861,2025-12-11,Home & Kitchen,74.1
L0006792,S000862,2025-03-07,Electronics,41.21
L0006793,S000862,2025-03-13,Electronics,14.19
L0006794,S000862,2025-02-14,Electronics,104.73
L0006795,S000862,2025-03-01,Electronics,47.16
L0006796,S000862,2025-03-12,Electronics,36.64
L0006797,S000862,2025-02-17,Electronics,50.26
L0006798,S000862,2025-03-12,Electronics,45.67
L0006799,S000863,2025-10-29,Sports,31.52
L0006800,S000863,2025-10-10,Sports,24.46
L0006801,S000863,2025-10-14,Sports,23.24
L0006802,S000863,2025-10-17,Sports,85.34
L0006803,S000863,2025-10-11,Sports,72.77
L0006804,S000863,2025-10-28,Sports,37.52
L0006805,S000863,2025-10-11,Sports,71.2
L0006806,S000863,2025-10-21,Sports,36.64
L0006807,S000863,2025-10-18,Sports,30.34
L0006808,S000864,2025-11-29,Grocery,90.88
L0006809,S000864,2025-11-10,Grocery,17.58
L0006810,S000864,2025-11-30,Grocery,8.36
L0006811,S000864,2025-12-01,Grocery,34.04
L0006812,S000865,2025-09-25,Electronics,23.3
L0006813,S000865,2025-09-12,Electronics,17.41
L0006814,S000865,2025-09-21,Electronics,64.76
L0006815,S000865,2025-09-16,Electronics,30.44
L0006816,S000865,2025-10-01,Electronics,35.08
L0006817,S000865,2025-09-28,Electronics,208.49
L0006818,S000865,2025-10-03,Electronics,102.64
L0006819,S000865,2025-09-16,Electronics,69.16
L0006820,S000866,2025-11-25,Grocery,51.62
L0006821,S000866,2025-11-04,Grocery,34.21
L0006822,S000866,2025-11-02,Grocery,24.5
L0006823,S000866,2025-11-17,Grocery,62.08
L0006824,S000867,2025-11-15,Fashion,8.76
L0006825,S000867,2025-11-30,Fashion,20.48
L0006826,S000868,2025-07-11,Home & Kitchen,14.11
L0006827,S000868,2025-06-29,Home & Kitchen,13.86
L0006828,S000868,2025-07-03,Home & Kitchen,35.09
L0006829,S000868,2025-07-08,Home & Kitchen,31.15
L0006830,S000868,2025-07-06,Home & Kitchen,29.92
L0006831,S000868,2025-06-28,Home & Kitchen,41.82
L0006832,S000868,2025-06-23,Home & Kitchen,68.47
L0006833,S000868,2025-07-01,Home & Kitchen,110.63
L0006834,S000868,2025-06-21,Home & Kitchen,23.78
L0006835,S000868,2025-06-16,Home & Kitchen,178.66
L0006836,S000868,2025-06-22,Home & Kitchen,58.79
L0006837,S000868,2025-07-01,Home & Kitchen,39.37
L0006838,S000868,2025-07-01,Home & Kitchen,144.34
L0006839,S000869,2025-01-15,Books,117.81
L0006840,S000869,2025-02-03,Books,31.42
L0006841,S000869,2025-01-18,Books,26.12
L0006842,S000869,2025-01-19,Books,15.29
L0006843,S000869,2025-02-07,Books,90.16
L0006844,S000869,2025-02-02,Books,62.14
L0006845,S000869,2025-02-06,Books,40.61
L0006846,S000869,2025-02-13,Books,31.15
L0006847,S000869,2025-01-17,Books,27.16
L0006848,S000869,2025-02-02,Books,54.44
L0006849,S000869,2025-02-06,Books,73.63
L0006850,S000869,2025-01-29,Books,23.36
L0006851,S000870,2025-07-08,Electronics,9.45
L0006852,S000870,2025-06-21,Electronics,23.12
L0006853,S000870,2025-06-22,Electronics,67.87
L0006854,S000870,2025-06-24,Electronics,30.02
L0006855,S000870,2025-07-15,Electronics,42.2
L0006856,S000870,2025-07-13,Electronics,69.83
L0006857,S000871,2025-03-17,Beauty,30.39
L0006858,S000871,2025-04-01,Beauty,17.95
L0006859,S000871,2025-03-18,Beauty,41.17
L0006860,S000871,2025-04-03,Beauty,24.73
L0006861,S000871,2025-03-31,Beauty,24.74
