transaction_id,seller_id,buyer_id,transaction_date,amount
T00004375,S000292,B0006409,2025-12-17,60.77
T00004376,S000292,B0007303,2026-02-21,39.72
T00004377,S000292,B0004660,2026-02-02,16.8
T00004378,S000292,B0006040,2025-12-18,19.5
T00004379,S000292,B0006100,2025-12-15,76.6
T00004380,S000293,B_COL_S000293_3,2025-07-24,87.11
T00004381,S000293,B_COL_S000293_2,2025-06-10,54.31
T00004382,S000293,B_COL_S000293_3,2025-05-10,102.89
T00004383,S000293,B_COL_S000293_3,2025-06-15,5.0
T00004384,S000293,B_COL_S000293_1,2025-05-02,64.51
T00004385,S000293,B_COL_S000293_1,2025-05-12,35.59
T00004386,S000293,B_COL_S000293_1,2025-07-16,29.68
T00004387,S000293,B_COL_S000293_1,2025-07-02,46.88
T00004388,S000293,B_COL_S000293_3,2025-07-03,102.55
T00004389,S000293,B_COL_S000293_3,2025-05-29,84.99
T00004390,S000293,B_COL_S000293_0,2025-06-26,64.74
T00004391,S000293,B_COL_S000293_1,2025-07-15,9.48
T00004392,S000293,B_COL_S000293_1,2025-05-02,20.82
T00004393,S000293,B_COL_S000293_2,2025-06-18,47.12
T00004394,S000293,B_COL_S000293_3,2025-05-15,30.6
T00004395,S000293,B_COL_S000293_2,2025-07-25,31.52
T00004396,S000293,B_COL_S000293_1,2025-06-18,28.11
T00004397,S000293,B_COL_S000293_3,2025-05-22,33.97
T00004398,S000293,B_COL_S000293_0,2025-07-21,38.24
T00004399,S000293,B_COL_S000293_2,2025-07-26,42.0
T00004400,S000293,B_COL_S000293_3,2025-05-15,87.38
T00004401,S000293,B_COL_S000293_0,2025-07-25,39.04
T00004402,S000293,B_COL_S000293_3,2025-05-17,11.98
T00004403,S000294,B0010198,2025-09-06,69.79
T00004404,S000294,B0001464,2025-10-07,26.04
T00004405,S000294,B0013146,2025-08-28,10.13
T00004406,S000294,B0009247,2025-09-27,47.64
T00004407,S000294,B0014664,2025-08-01,45.87
T00004408,S000294,B0014623,2025-07-18,128.59
T00004409,S000294,B0008685,2025-08-06,21.8
T00004410,S000294,B0004865,2025-07-29,9.02
T00004411,S000294,B0009294,2025-08-07,77.76
T00004412,S000294,B0004207,2025-08-30,32.91
T00004413,S000294,B0012202,2025-08-27,28.61
T00004414,S000294,B0007248,2025-08-22,70.81
T00004415,S000294,B0001958,2025-07-28,59.4
T00004416,S000294,B0007277,2025-08-30,70.68
T00004417,S000294,B0006601,2025-10-15,48.48
T00004418,S000294,B0008154,2025-10-03,63.11
T00004419,S000294,B0010919,2025-09-15,30.96
T00004420,S000294,B0007604,2025-07-31,141.84
T00004421,S000294,B0007942,2025-07-29,52.1
T00004422,S000294,B0009388,2025-08-10,42.87
T00004423,S000294,B0005587,2025-09-25,178.65
T00004424,S000294,B0005328,2025-08-19,26.97
T00004425,S000294,B0012991,2025-10-01,25.85
T00004426,S000295,B0003934,2025-09-09,38.04
T00004427,S000295,B0014582,2025-09-04,12.75
T00004428,S000296,B0014383,2026-01-29,30.79
T00004429,S000296,B0001074,2026-01-02,75.17
T00004430,S000296,B0000221,2025-11-17,43.61
T00004431,S000297,B0003572,2025-07-26,76.66
T00004432,S000297,B0005918,2025-06-26,56.52
T00004433,S000297,B0001129,2025-06-17,70.91
T00004434,S000297,B0008224,2025-07-15,9.38
T00004435,S000298,B0012026,2025-06-25,128.9
T00004436,S000298,B0006283,2025-06-26,82.42
T00004437,S000298,B0002348,2025-04-22,9.05
T00004438,S000298,B0002931,2025-06-11,17.3
T00004439,S000298,B0008547,2025-06-10,15.82
T00004440,S000298,B0005242,2025-06-03,37.14
T00004441,S000298,B0010379,2025-04-29,64.98
T00004442,S000298,B0003428,2025-05-18,24.1
T00004443,S000298,B0012198,2025-05-07,62.55
T00004444,S000298,B0012403,2025-05-06,46.48
T00004445,S000298,B0008911,2025-06-27,9.09
T00004446,S000298,B0010779,2025-05-26,26.49
T00004447,S000298,B0004186,2025-04-25,137.55
T00004448,S000298,B0014405,2025-05-19,35.04
T00004449,S000298,B0013356,2025-05-14,12.18
T00004450,S000299,B0007798,2025-01-12,66.95
T00004451,S000299,B0014781,2025-02-12,28.06
T00004452,S000299,B0007770,2025-04-04,35.35
T00004453,S000299,B0009132,2025-04-03,63.06
T00004454,S000299,B0011948,2025-01-29,5.0
T00004455,S000299,B0008700,2025-01-10,12.55
T00004456,S000299,B0005569,2025-01-17,5.0
T00004457,S000299,B0011025,2025-04-05,34.28
T00004458,S000299,B0001886,2025-01-16,17.94
T00004459,S000299,B0014836,2025-04-03,45.89
T00004460,S000299,B0005117,2025-03-01,23.48
T00004461,S000299,B0005857,2025-01-29,105.0
T00004462,S000299,B0004134,2025-01-08,19.91
T00004463,S000299,B0003075,2025-02-26,68.73
T00004464,S000299,B0014645,2025-03-16,10.13
T00004465,S000299,B0002116,2025-03-08,5.0
T00004466,S000299,B0005768,2025-02-27,55.11
T00004467,S000299,B0007438,2025-02-17,47.14
T00004468,S000299,B0013736,2025-04-02,15.49
T00004469,S000299,B0011632,2025-01-22,69.69
T00004470,S000299,B0003058,2025-01-19,43.68
T00004471,S000299,B0001786,2025-01-23,68.22
T00004472,S000299,B0003598,2025-03-31,40.14
T00004473,S000299,B0007901,2025-01-14,99.14
T00004474,S000299,B0011425,2025-03-26,62.35
T00004475,S000299,B0004699,2025-03-26,95.84
T00004476,S000299,B0005551,2025-04-07,23.65
T00004477,S000299,B0007487,2025-03-17,43.62
T00004478,S000300,B0012426,2025-06-19,47.39
T00004479,S000300,B0014085,2025-05-23,38.29
T00004480,S000301,B0004516,2026-01-10,18.36
T00004481,S000302,B0001542,2025-02-06,104.55
T00004482,S000302,B0005210,2025-01-27,6.75
T00004483,S000302,B0007022,2025-03-21,40.14
T00004484,S000302,B0011052,2025-02-01,7.38
T00004485,S000302,B0011184,2025-01-17,9.16
T00004486,S000302,B0011705,2025-03-18,38.32
T00004487,S000302,B0000861,2025-02-13,5.0
T00004488,S000302,B0002520,2025-03-01,58.66
T00004489,S000302,B0002102,2025-03-04,63.64
T00004490,S000302,B0011614,2025-01-08,17.49
T00004491,S000302,B0011600,2025-02-23,15.98
T00004492,S000302,B0004253,2025-01-20,17.69
T00004493,S000302,B0007131,2025-03-14,70.27
T00004494,S000302,B0003004,2025-03-07,83.13
T00004495,S000302,B0005525,2025-02-22,26.8
T00004496,S000302,B0013973,2025-01-15,76.56
T00004497,S000302,B0000585,2025-02-26,15.94
T00004498,S000302,B0001279,2025-01-13,46.09
T00004499,S000303,B0005083,2025-12-10,15.63
T00004500,S000303,B0008459,2025-12-16,76.29
T00004501,S000303,B0010336,2026-02-15,31.7
T00004502,S000303,B0007493,2026-01-25,38.98
T00004503,S000303,B0004339,2026-01-30,12.98
T00004504,S000303,B0002743,2025-12-25,17.02
T00004505,S000303,B0012652,2026-01-17,100.84
T00004506,S000303,B0001336,2025-11-27,81.98
T00004507,S000303,B0002721,2026-02-11,126.22
T00004508,S000303,B0010958,2025-12-13,48.17
T00004509,S000303,B0014598,2026-01-23,49.98
T00004510,S000303,B0000403,2026-01-05,177.73
T00004511,S000303,B0004155,2026-01-19,21.6
T00004512,S000303,B0005715,2026-02-19,5.44
T00004513,S000303,B0014756,2026-02-04,5.0
T00004514,S000303,B0011689,2025-12-15,38.66
T00004515,S000303,B0003263,2026-01-01,22.81
T00004516,S000303,B0006233,2025-11-25,51.99
T00004517,S000303,B0000033,2026-01-04,13.56
T00004518,S000303,B0009176,2026-01-16,7.65
T00004519,S000304,B0012943,2025-09-12,93.07
T00004520,S000304,B0011941,2025-07-21,39.41
T00004521,S000304,B0010422,2025-08-29,23.1
T00004522,S000304,B0002274,2025-08-18,52.43
T00004523,S000304,B0009477,2025-10-03,57.05
T00004524,S000304,B0003534,2025-08-21,21.54
T00004525,S000304,B0010593,2025-10-13,35.69
T00004526,S000304,B0000169,2025-07-20,53.96
T00004527,S000304,B0013449,2025-09-26,15.68
T00004528,S000304,B0007698,2025-07-26,61.92
T00004529,S000304,B0008255,2025-08-17,70.84
T00004530,S000304,B0002581,2025-09-03,31.18
T00004531,S000304,B0003480,2025-08-27,19.84
T00004532,S000304,B0005389,2025-08-19,5.0
T00004533,S000304,B0008506,2025-08-14,29.02
T00004534,S000304,B0013874,2025-07-29,38.04
T00004535,S000304,B0013321,2025-08-08,51.81
T00004536,S000304,B0002704,2025-10-04,29.13
T00004537,S000304,B0010603,2025-07-29,15.55
T00004538,S000304,B0012322,2025-09-06,33.39
T00004539,S000305,B0003216,2025-04-18,61.31
T00004540,S000305,B0007762,2025-03-03,142.16
T00004541,S000305,B0005656,2025-03-27,8.5
T00004542,S000305,B0005857,2025-04-18,51.99
T00004543,S000305,B0009465,2025-03-20,93.48
T00004544,S000305,B0000748,2025-05-04,30.08
T00004545,S000305,B0003292,2025-03-19,16.58
T00004546,S000305,B0007359,2025-02-25,52.15
T00004547,S000305,B0005730,2025-04-24,51.48
T00004548,S000305,B0004098,2025-03-12,54.67
T00004549,S000305,B0010181,2025-04-12,13.53
T00004550,S000305,B0009219,2025-04-22,7.06
T00004551,S000305,B0000581,2025-02-22,5.63
T00004552,S000305,B0005428,2025-04-26,52.04
T00004553,S000306,B0011549,2025-06-03,63.74
T00004554,S000306,B0002971,2025-05-29,36.7
T00004555,S000306,B0008300,2025-06-22,13.93
T00004556,S000306,B0001986,2025-06-25,56.81
T00004557,S000306,B0006639,2025-04-29,14.46
T00004558,S000306,B0007865,2025-04-21,21.94
T00004559,S000306,B0009553,2025-05-27,58.69
T00004560,S000306,B0008332,2025-06-03,17.31
T00004561,S000306,B0010135,2025-04-25,29.19
T00004562,S000307,B0004628,2025-09-11,80.0
T00004563,S000307,B0014461,2025-08-01,40.46
T00004564,S000307,B0007091,2025-07-23,13.51
T00004565,S000307,B0005043,2025-08-25,60.18
T00004566,S000307,B0008303,2025-08-20,48.9
T00004567,S000307,B0013111,2025-09-09,72.77
T00004568,S000309,B0000037,2025-04-27,105.88
T00004569,S000309,B0008605,2025-03-21,34.72
T00004570,S000309,B0013633,2025-04-08,36.49
T00004571,S000310,B0002122,2025-10-14,22.73
T00004572,S000310,B0012389,2025-11-22,10.21
T00004573,S000310,B0011688,2025-10-20,30.99
T00004574,S000310,B0008941,2025-10-04,22.44
T00004575,S000310,B0012957,2025-09-11,48.51
T00004576,S000310,B0010028,2025-10-24,59.71
T00004577,S000310,B0013850,2025-11-04,36.93
T00004578,S000310,B0003852,2025-10-06,54.22
T00004579,S000311,B0010094,2025-11-13,18.64
T00004580,S000311,B0002035,2025-11-10,9.38
T00004581,S000311,B0011903,2025-09-30,86.18
T00004582,S000311,B0002843,2025-11-15,49.13
T00004583,S000311,B0008118,2025-11-27,5.0
T00004584,S000311,B0007175,2025-11-11,64.91
T00004585,S000311,B0003266,2025-10-29,22.49
T00004586,S000311,B0007131,2025-11-04,22.87
T00004587,S000311,B0010037,2025-10-12,15.59
T00004588,S000311,B0010540,2025-09-20,35.1
T00004589,S000311,B0009496,2025-10-01,39.84
T00004590,S000311,B0004522,2025-10-27,18.22
T00004591,S000312,B0009699,2025-03-15,38.82
T00004592,S000312,B0001956,2025-04-28,9.52
T00004593,S000312,B0011442,2025-04-21,20.89
T00004594,S000312,B0013197,2025-04-25,28.83
T00004595,S000312,B0005449,2025-04-02,59.83
T00004596,S000312,B0004669,2025-05-08,61.56
T00004597,S000312,B0011724,2025-04-10,26.52
T00004598,S000312,B0003123,2025-02-21,129.9
T00004599,S000312,B0003655,2025-03-11,43.88
T00004600,S000312,B0006204,2025-04-01,88.48
T00004601,S000312,B0002420,2025-03-28,73.16
T00004602,S000312,B0010459,2025-02-26,11.4
T00004603,S000314,B0014433,2025-05-03,26.2
T00004604,S000314,B0005123,2025-05-02,55.46
T00004605,S000314,B0000109,2025-04-20,32.27
T00004606,S000314,B0000354,2025-04-16,12.41
T00004607,S000314,B0003205,2025-06-14,41.3
T00004608,S000314,B0000308,2025-06-15,7.03
T00004609,S000314,B0007336,2025-04-29,5.0
T00004610,S000315,B0003880,2025-10-29,7.18
T00004611,S000315,B0005141,2025-11-19,6.64
T00004612,S000315,B0006452,2025-10-23,39.56
T00004613,S000315,B0005002,2025-09-14,38.25
T00004614,S000315,B0008475,2025-09-27,32.18
T00004615,S000315,B0010037,2025-11-19,42.74
T00004616,S000315,B0014883,2025-10-19,45.03
T00004617,S000315,B0012299,2025-11-17,5.0
T00004618,S000315,B0008149,2025-10-11,43.56
T00004619,S000315,B0002180,2025-11-13,5.0
T00004620,S000315,B0010783,2025-09-24,5.51
T00004621,S000315,B0000446,2025-10-01,105.57
T00004622,S000316,B0002579,2025-12-06,42.23
T00004623,S000316,B0005491,2025-10-07,111.36
T00004624,S000316,B0000665,2025-11-10,40.78
T00004625,S000316,B0014535,2025-11-14,25.92
T00004626,S000316,B0012382,2025-11-11,76.59
T00004627,S000316,B0003055,2025-12-17,44.73
T00004628,S000316,B0008034,2025-10-28,5.4
T00004629,S000316,B0009209,2025-11-16,37.62
T00004630,S000316,B0014457,2025-11-22,18.82
T00004631,S000316,B0011059,2025-09-29,13.82
T00004632,S000316,B0001765,2025-12-18,56.98
T00004633,S000316,B0005830,2025-09-30,23.76
T00004634,S000316,B0010511,2025-10-16,97.5
T00004635,S000316,B0013336,2025-12-04,5.43
T00004636,S000316,B0011972,2025-09-26,29.29
T00004637,S000317,B0003292,2025-10-08,11.53
T00004638,S000317,B0011653,2025-12-10,28.6
T00004639,S000317,B0001187,2025-10-06,9.64
T00004640,S000317,B0004000,2025-10-27,42.21
T00004641,S000317,B0010302,2025-10-23,23.55
T00004642,S000317,B0011816,2025-10-04,42.83
T00004643,S000317,B0013261,2025-10-12,27.24
T00004644,S000317,B0013616,2025-11-04,5.77
T00004645,S000317,B0010000,2025-11-13,26.65
T00004646,S000317,B0003188,2025-11-29,79.12
T00004647,S000317,B0010676,2025-11-19,8.37
T00004648,S000317,B0004673,2025-11-03,46.23
T00004649,S000318,B0000605,2026-03-07,115.16
T00004650,S000318,B0009163,2026-01-06,52.48
T00004651,S000318,B0000907,2026-02-13,11.87
T00004652,S000318,B0014922,2026-02-15,50.42
T00004653,S000318,B0014587,2026-01-06,73.34
T00004654,S000318,B0000082,2026-01-05,36.4
T00004655,S000318,B0005634,2026-02-26,12.95
T00004656,S000319,B0010410,2025-10-09,15.74
T00004657,S000319,B0001523,2025-10-08,78.66
T00004658,S000319,B0001994,2025-10-27,56.6
T00004659,S000319,B0011998,2025-10-10,33.65
T00004660,S000319,B0005689,2025-10-27,53.27
T00004661,S000319,B0009397,2025-11-02,23.46
T00004662,S000319,B0009189,2025-10-31,159.52
T00004663,S000319,B0006111,2025-11-02,253.84
T00004664,S000319,B0001188,2025-11-02,328.21
T00004665,S000319,B0013652,2025-11-02,102.53
T00004666,S000319,B0000683,2025-10-31,536.3
T00004667,S000319,B0003927,2025-10-31,200.49
T00004668,S000319,B0003180,2025-10-31,183.0
T00004669,S000319,B0001473,2025-11-01,190.82
T00004670,S000319,B0014186,2025-10-31,201.73
T00004671,S000319,B0008323,2025-11-02,93.47
T00004672,S000319,B0014531,2025-11-02,528.31
T00004673,S000320,B0001361,2025-05-31,46.43
T00004674,S000320,B0012727,2025-05-11,43.57
T00004675,S000320,B0014063,2025-07-10,8.7
T00004676,S000320,B0012410,2025-05-04,13.67
T00004677,S000320,B0014143,2025-06-26,57.89
T00004678,S000320,B0008558,2025-06-07,26.02
T00004679,S000320,B0007750,2025-06-11,9.01
T00004680,S000320,B0012792,2025-04-30,37.87
T00004681,S000320,B0007811,2025-06-30,5.0
T00004682,S000320,B0007509,2025-06-01,47.29
T00004683,S000320,B0007642,2025-06-01,36.24
T00004684,S000320,B0001918,2025-07-17,58.77
T00004685,S000320,B0008367,2025-05-26,53.79
T00004686,S000320,B0006456,2025-06-19,27.64
T00004687,S000320,B0013380,2025-05-18,16.22
T00004688,S000320,B0001935,2025-07-06,24.32
T00004689,S000320,B0000713,2025-06-05,27.48
T00004690,S000320,B0005004,2025-06-10,27.37
T00004691,S000320,B0009962,2025-06-13,8.69
T00004692,S000320,B0000717,2025-06-14,5.59
T00004693,S000320,B0000612,2025-06-27,64.37
T00004694,S000320,B0001344,2025-07-21,46.45
T00004695,S000320,B0006461,2025-06-29,94.72
T00004696,S000320,B0012271,2025-05-18,11.33
T00004697,S000320,B0011271,2025-05-15,23.48
T00004698,S000320,B0001784,2025-07-03,37.72
T00004699,S000320,B0009337,2025-07-19,15.35
T00004700,S000320,B0009289,2025-05-20,120.36
T00004701,S000320,B0001917,2025-07-15,9.15
T00004702,S000321,B0005640,2025-05-08,17.04
T00004703,S000321,B0011254,2025-04-17,13.56
T00004704,S000321,B0009246,2025-03-09,103.07
T00004705,S000321,B0014380,2025-03-19,5.0
T00004706,S000321,B0013382,2025-02-28,59.99
T00004707,S000321,B0005791,2025-04-07,39.42
T00004708,S000321,B0006583,2025-02-23,37.24
T00004709,S000321,B0006834,2025-02-23,31.21
T00004710,S000321,B0009521,2025-02-09,71.05
T00004711,S000321,B0013128,2025-04-22,44.76
T00004712,S000321,B0005800,2025-05-07,12.26
T00004713,S000321,B0008404,2025-03-08,49.45
T00004714,S000321,B0008887,2025-04-27,118.3
T00004715,S000322,B0008209,2025-09-12,21.74
T00004716,S000322,B0013130,2025-11-05,46.47
T00004717,S000322,B0014770,2025-10-26,7.64
T00004718,S000322,B0001929,2025-11-10,15.97
T00004719,S000322,B0005921,2025-08-31,15.32
T00004720,S000322,B0007896,2025-10-24,40.58
T00004721,S000322,B0010528,2025-11-03,69.48
T00004722,S000322,B0006654,2025-10-26,56.02
T00004723,S000322,B0000636,2025-09-08,33.74
T00004724,S000322,B0000888,2025-10-13,31.82
T00004725,S000322,B0001322,2025-10-15,44.6
T00004726,S000322,B0010702,2025-10-19,28.02
T00004727,S000322,B0004805,2025-10-17,72.38
T00004728,S000322,B0005168,2025-10-28,12.01
T00004729,S000322,B0013575,2025-08-18,55.23
T00004730,S000322,B0011451,2025-08-24,37.67
T00004731,S000322,B0010708,2025-09-05,40.12
T00004732,S000322,B0000087,2025-08-19,9.46
T00004733,S000322,B0012815,2025-09-25,121.38
T00004734,S000322,B0002663,2025-10-25,21.53
T00004735,S000322,B0011911,2025-10-31,5.0
T00004736,S000322,B0002147,2025-10-25,75.57
T00004737,S000322,B0001290,2025-09-05,17.5
T00004738,S000323,B0010294,2026-02-26,105.28
T00004739,S000323,B0014030,2025-12-29,65.39
T00004740,S000323,B0004265,2026-01-24,128.89
T00004741,S000323,B0006236,2026-02-23,104.52
T00004742,S000323,B0008248,2026-01-09,142.01
T00004743,S000323,B0003444,2025-12-03,102.56
T00004744,S000323,B0008928,2025-12-07,142.86
T00004745,S000323,B0012302,2026-02-27,5.0
T00004746,S000323,B0012417,2026-02-01,71.4
T00004747,S000324,B0012314,2026-02-13,47.97
T00004748,S000324,B0005475,2026-03-03,31.53
T00004749,S000324,B0000850,2026-01-18,49.93
T00004750,S000324,B0002606,2026-01-24,37.71
T00004751,S000324,B0012155,2025-12-31,159.93
T00004752,S000324,B0011541,2026-01-11,49.3
T00004753,S000324,B0007724,2026-01-31,14.2
T00004754,S000324,B0009527,2026-02-14,31.75
T00004755,S000324,B0000230,2026-02-20,17.77
T00004756,S000324,B0009316,2026-01-29,76.01
T00004757,S000324,B0008458,2025-12-25,67.83
T00004758,S000324,B0013066,2025-12-28,78.71
T00004759,S000324,B0007676,2026-01-25,87.43
T00004760,S000324,B0010709,2026-03-03,78.71
T00004761,S000324,B0013123,2025-12-28,52.36
T00004762,S000324,B0011505,2026-01-07,9.21
T00004763,S000324,B0014064,2026-03-21,96.77
T00004764,S000324,B0001226,2026-03-20,87.6
T00004765,S000324,B0006152,2026-03-13,112.14
T00004766,S000324,B0003669,2026-03-16,158.39
T00004767,S000324,B0008408,2026-03-14,19.81
T00004768,S000324,B0012510,2026-03-13,67.85
T00004769,S000324,B0001376,2026-03-19,252.86
T00004770,S000324,B0009072,2026-03-13,44.23
T00004771,S000324,B0003515,2026-03-18,216.39
T00004772,S000324,B0001974,2026-03-18,203.16
T00004773,S000324,B0007980,2026-03-13,624.87
T00004774,S000325,B0004893,2025-04-23,14.83
T00004775,S000325,B0006498,2025-04-01,39.61
T00004776,S000325,B0014126,2025-05-19,69.2
T00004777,S000325,B0003507,2025-05-04,15.01
T00004778,S000325,B0010562,2025-04-08,27.87
T00004779,S000325,B0010926,2025-04-15,54.35
T00004780,S000325,B0006057,2025-05-07,46.08
T00004781,S000325,B0009492,2025-06-07,18.42
T00004782,S000325,B0004456,2025-05-22,30.08
T00004783,S000325,B0003317,2025-06-17,105.29
T00004784,S000325,B0006076,2025-04-22,65.63
T00004785,S000325,B0013263,2025-05-01,102.34
T00004786,S000325,B0007582,2025-04-30,32.21
T00004787,S000325,B0006571,2025-04-08,16.52
T00004788,S000326,B0011734,2025-04-20,11.68
T00004789,S000326,B0000469,2025-06-16,9.04
T00004790,S000326,B0005562,2025-05-28,71.68
T00004791,S000326,B0000424,2025-06-17,28.25
T00004792,S000326,B0007121,2025-05-10,31.68
T00004793,S000326,B0011240,2025-04-12,21.49
T00004794,S000326,B0001524,2025-05-14,38.42
T00004795,S000326,B0010703,2025-05-17,15.22
T00004796,S000326,B0012538,2025-06-04,30.42
T00004797,S000326,B0011774,2025-05-14,17.05
T00004798,S000326,B0014463,2025-06-23,50.36
T00004799,S000326,B0002717,2025-06-15,94.33
T00004800,S000326,B0000812,2025-06-17,55.88
T00004801,S000326,B0014309,2025-04-28,15.66
T00004802,S000326,B0006160,2025-06-05,20.86
T00004803,S000326,B0001995,2025-05-26,30.44
T00004804,S000326,B0004991,2025-06-07,73.51
T00004805,S000327,B0009184,2025-01-21,38.82
T00004806,S000327,B0010309,2025-03-01,65.48
T00004807,S000327,B0012898,2025-02-26,39.97
T00004808,S000327,B0001733,2025-01-29,34.7
T00004809,S000327,B0001538,2025-03-17,16.52
T00004810,S000327,B0009625,2025-02-16,5.0
T00004811,S000327,B0003198,2025-02-06,18.33
T00004812,S000327,B0001511,2025-04-13,35.0
T00004813,S000327,B0008618,2025-04-12,79.02
T00004814,S000327,B0003065,2025-03-15,41.62
T00004815,S000327,B0003142,2025-02-24,33.84
T00004816,S000328,B0010052,2025-04-05,32.62
T00004817,S000328,B0012494,2025-03-12,43.15
T00004818,S000328,B0008177,2025-04-22,48.37
T00004819,S000328,B0003845,2025-04-03,77.6
T00004820,S000328,B0007791,2025-04-18,25.87
T00004821,S000328,B0001957,2025-04-15,72.73
T00004822,S000328,B0006138,2025-03-13,68.16
T00004823,S000329,B0014921,2025-10-16,77.06
T00004824,S000329,B0008688,2025-09-11,69.26
T00004825,S000329,B0000434,2025-10-16,95.59
T00004826,S000329,B0014329,2025-10-16,12.95
T00004827,S000329,B0007783,2025-10-05,24.86
T00004828,S000329,B0002974,2025-08-19,19.52
T00004829,S000329,B0005327,2025-08-08,34.8
T00004830,S000329,B0005514,2025-09-02,42.99
T00004831,S000330,B0003372,2025-07-28,68.82
T00004832,S000330,B0013278,2025-09-07,16.29
T00004833,S000330,B0006156,2025-08-13,41.77
T00004834,S000330,B0006984,2025-09-16,15.68
T00004835,S000330,B0007248,2025-08-03,28.67
T00004836,S000330,B0005126,2025-09-14,25.76
T00004837,S000330,B0007822,2025-10-02,34.11
T00004838,S000330,B0001497,2025-08-23,45.37
T00004839,S000330,B0004410,2025-08-22,22.86
T00004840,S000330,B0009442,2025-10-15,33.4
